# tau(fm)  ecc_n(cos)  ecc_n(sin) (n=1-6)
    7.10000000e-01  4.54593874e-02  -1.42878812e-02  9.04654322e-02  -1.04447961e-01  2.93282436e-02  -1.49038174e-01  1.54382171e-02  5.33981455e-02  2.97839548e-02  6.43958749e-02  3.04659381e-01  3.17962739e-02  
    7.15000000e-01  4.54933023e-02  -1.43438643e-02  9.02848416e-02  -1.04374323e-01  2.91663220e-02  -1.48752283e-01  1.55983107e-02  5.33525023e-02  2.95916013e-02  6.39354490e-02  3.04194944e-01  3.16641925e-02  
    7.20000000e-01  4.55292558e-02  -1.44000477e-02  9.01005172e-02  -1.04297008e-01  2.89993319e-02  -1.48465072e-01  1.57597459e-02  5.33223098e-02  2.93876804e-02  6.34731214e-02  3.03728393e-01  3.15377636e-02  
    7.25000000e-01  4.55669321e-02  -1.44564565e-02  8.99127677e-02  -1.04216305e-01  2.88272388e-02  -1.48176274e-01  1.59222800e-02  5.33069619e-02  2.91734375e-02  6.30096956e-02  3.03258521e-01  3.14173410e-02  
    7.30000000e-01  4.56060501e-02  -1.45131506e-02  8.97219127e-02  -1.04132448e-01  2.86500172e-02  -1.47885760e-01  1.60857515e-02  5.33058030e-02  2.89499798e-02  6.25460731e-02  3.02784029e-01  3.13029633e-02  
    7.35000000e-01  4.56463447e-02  -1.45701616e-02  8.95282367e-02  -1.04045639e-01  2.84676181e-02  -1.47593413e-01  1.62500459e-02  5.33183319e-02  2.87181316e-02  6.20831488e-02  3.02303839e-01  3.11948437e-02  
    7.40000000e-01  4.56875955e-02  -1.46274325e-02  8.93319516e-02  -1.03956143e-01  2.82800536e-02  -1.47299032e-01  1.64149325e-02  5.33441008e-02  2.84787929e-02  6.16217187e-02  3.01817134e-01  3.10930965e-02  
    7.45000000e-01  4.57295730e-02  -1.46849092e-02  8.91333170e-02  -1.03864269e-01  2.80874893e-02  -1.47002483e-01  1.65800943e-02  5.33824795e-02  2.82330938e-02  6.11624756e-02  3.01323038e-01  3.09977004e-02  
    7.50000000e-01  4.57719765e-02  -1.47425873e-02  8.89326084e-02  -1.03770368e-01  2.78901015e-02  -1.46703536e-01  1.67452352e-02  5.34327624e-02  2.79821623e-02  6.07061712e-02  3.00820516e-01  3.09086887e-02  
    7.55000000e-01  4.58144811e-02  -1.48004170e-02  8.87300211e-02  -1.03674820e-01  2.76880116e-02  -1.46401877e-01  1.69101446e-02  5.34943097e-02  2.77270364e-02  6.02534454e-02  3.00308715e-01  3.08260911e-02  
    7.60000000e-01  4.58568390e-02  -1.48582780e-02  8.85258038e-02  -1.03578000e-01  2.74814072e-02  -1.46097419e-01  1.70745835e-02  5.35665583e-02  2.74684239e-02  5.98047729e-02  2.99787227e-01  3.07499104e-02  
    7.65000000e-01  4.58988674e-02  -1.49160287e-02  8.83203378e-02  -1.03480203e-01  2.72704743e-02  -1.45790363e-01  1.72381740e-02  5.36489827e-02  2.72068797e-02  5.93604918e-02  2.99255883e-01  3.06800815e-02  
    7.70000000e-01  4.59403515e-02  -1.49734641e-02  8.81140202e-02  -1.03381640e-01  2.70553881e-02  -1.45480858e-01  1.74005829e-02  5.37411273e-02  2.69428828e-02  5.89209507e-02  2.98714648e-01  3.06164992e-02  
    7.75000000e-01  4.59810403e-02  -1.50303783e-02  8.79072481e-02  -1.03282626e-01  2.68364021e-02  -1.45168984e-01  1.75615284e-02  5.38423366e-02  2.66770532e-02  5.84865607e-02  2.98163404e-01  3.05587351e-02  
    7.80000000e-01  4.60207091e-02  -1.50866752e-02  8.77002255e-02  -1.03183509e-01  2.66138426e-02  -1.44854657e-01  1.77209706e-02  5.39517852e-02  2.64100339e-02  5.80573834e-02  2.97601881e-01  3.05066772e-02  
    7.85000000e-01  4.60591975e-02  -1.51421949e-02  8.74931014e-02  -1.03084583e-01  2.63879992e-02  -1.44537801e-01  1.78788968e-02  5.40687681e-02  2.61423236e-02  5.76333687e-02  2.97029769e-01  3.04605157e-02  
    7.90000000e-01  4.60963787e-02  -1.51967061e-02  8.72860513e-02  -1.02986099e-01  2.61591097e-02  -1.44218454e-01  1.80351945e-02  5.41927698e-02  2.58744910e-02  5.72146920e-02  2.96446888e-01  3.04202984e-02  
    7.95000000e-01  4.61321499e-02  -1.52500336e-02  8.70791892e-02  -1.02888236e-01  2.59274182e-02  -1.43896666e-01  1.81896254e-02  5.43232484e-02  2.56071701e-02  5.68015734e-02  2.95853230e-01  3.03857865e-02  
